player_id,code,slug_used,competition_path,profile_url,first_name,last_name,height_cm,position,nationality,born,club_code,club_name,fetch_status
P000702,000702,antywane-robinson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/antywane-robinson/profile/000702/,ANTYWANE,ROBINSON,203,Forward,United States of America,1984-07-12T00:00:00,CHO,Cholet Basket,ok
P001354,001354,frank-robinson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/frank-robinson/profile/001354/,FRANK,ROBINSON,193,Forward,United States of America,1984-06-01T00:00:00,SOP,Asseco Prokom Gdynia,ok
P014008,014008,justin-robinson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/justin-robinson/profile/014008/,JUSTIN,ROBINSON,185,Guard,United States of America,1997-10-12T00:00:00,PRS,Paris Basketball,ok
P008003,008003,thomas-robinson,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/thomas-robinson/profile/008003/,THOMAS,ROBINSON,208,Center,United States of America,1991-03-17T00:00:00,KHI,Khimki Moscow Region,ok
PJQS,JQS,richard-rocca,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/richard-rocca/profile/JQS/,MASON,ROCCA,204,Forward,Italy,1977-11-06T00:00:00,MIL,EA7 Emporio Armani,ok
P002972,002972,taylor-rochestie,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/taylor-rochestie/profile/002972/,TAYLOR,ROCHESTIE,186,Guard,United States of America,1985-07-01T00:00:00,RED,Crvena Zvezda mts Belgrade,ok
P001720,001720,manuel-rockmann,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/manuel-rockmann/profile/001720/,MANUEL,ROCKMANN,188,Guard,Germany,1991-09-04T00:00:00,BAM,Brose Baskets Bamberg,ok
PAWS,AWS,berni-rodriguez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/berni-rodriguez/profile/AWS/,BERNI,RODRIGUEZ,197,Guard,Spain,1980-06-07T00:00:00,MAL,Unicaja Malaga,ok
PCVM,CVM,sergio-rodriguez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sergio-rodriguez/profile/CVM/,SERGIO,RODRIGUEZ,191,Guard,Spain,1986-06-12T00:00:00,MAD,Real Madrid,ok
P002947,002947,roko-rogic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/roko-rogic/profile/002947/,ROKO,ROGIC,185,Guard,Croatia,1992-09-25T00:00:00,CED,Cedevita Zagreb,ok
P011085,011085,nikolaos-rogkavopoulos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nikolaos-rogkavopoulos/profile/011085/,NIKOLAOS,ROGKAVOPOULOS,201,Forward,Greece,2001-06-27T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
P004974,004974,michael-roll,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/michael-roll/profile/004974/,MICHAEL,ROLL,198,Guard,Tunisia,1987-04-12T00:00:00,MIL,AX Armani Exchange Milan,ok
P000717,000717,hector-romero,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/hector-romero/profile/000717/,HECTOR,ROMERO,202,Forward,Venezuela,1980-01-03T00:00:00,SIE,Montepaschi Siena,ok
P006737,006737,ignacio-rosa,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ignacio-rosa/profile/006737/,IGNACIO,ROSA,201,Forward,Spain,1999-07-01T00:00:00,MAL,Unicaja Malaga,ok
PTFZ,TFZ,krzysztof-roszyk,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/krzysztof-roszyk/profile/TFZ/,KRZYSZTOF,ROSZYK,200,Forward,Poland,1978-08-20T00:00:00,SOP,Asseco Prokom Gdynia,ok
P003451,003451,robert-rothbart,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/robert-rothbart/profile/003451/,BORIS,ROTHBART,217,Center,Israel,1986-06-16T00:00:00,LJU,Union Olimpija Ljubljana,ok
P004158,004158,moran-roth,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/moran-roth/profile/004158/,MORAN,ROTH,182,Guard,Israel,1982-11-10T00:00:00,TEL,Maccabi Electra Tel Aviv,ok
P000498,000498,earl-rowland,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/earl-rowland/profile/000498/,EARL,ROWLAND,188,Guard,Bulgaria,1983-05-18T00:00:00,MAL,Unicaja Malaga,ok
P012779,012779,anastasios-rozakeas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/anastasios-rozakeas/profile/012779/,ANASTASIOS,ROZAKEAS,199,Forward,Greece,2006-02-26T00:00:00,OLY,Olympiacos Piraeus,ok
PJJV,JJV,marin-rozic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marin-rozic/profile/JJV/,MARIN,ROZIC,201,Forward,Croatia,1983-02-14T00:00:00,CIB,Cibona Zagreb,ok
P001900,001900,guillem-rubio,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/guillem-rubio/profile/001900/,GUILLEM,RUBIO,202,Forward,Spain,1982-10-14T00:00:00,MAL,Unicaja Malaga,ok
PLFW,LFW,ricky-rubio,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ricky-rubio/profile/LFW/,RICKY,RUBIO,192,Guard,Spain,1990-10-21T00:00:00,BAR,FC Barcelona,ok
P006477,006477,augustine-rubit,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/augustine-rubit/profile/006477/,AUGUSTINE,RUBIT,203,Forward,United States of America,1989-08-14T00:00:00,MUN,FC Bayern Munich,ok
P009299,009299,mantas-rubstavicius,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mantas-rubstavicius/profile/009299/,MANTAS,RUBSTAVICIUS,198,Guard,Lithuania,2002-05-06T00:00:00,ZAL,Zalgiris Kaunas,ok
P007645,007645,matej-rudan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matej-rudan/profile/007645/,MATEJ,RUDAN,205,Forward,Croatia,2001-03-21T00:00:00,MUN,FC Bayern Munich,ok
P006536,006536,victor-rudd,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/victor-rudd/profile/006536/,VICTOR,RUDD,204,Forward,United States of America,1991-03-18T00:00:00,CSK,CSKA Moscow,ok
PJZH,JZH,damjan-rudez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/damjan-rudez/profile/JZH/,DAMJAN,RUDEZ,203,Center,Croatia,1986-06-17T00:00:00,PAM,Valencia Basket,ok
P011630,011630,linus-ruf,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/linus-ruf/profile/011630/,LINUS,RUF,211,Center,Germany,2005-07-21T00:00:00,BER,ALBA Berlin,ok
P003283,003283,luka-rupnik,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luka-rupnik/profile/003283/,LUKA,RUPNIK,185,Guard,Slovenia,1993-05-20T00:00:00,LJU,Union Olimpija Ljubljana,ok
PTEZ,TEZ,brion-rush,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/brion-rush/profile/TEZ/,BRION,RUSH,186,Guard,United States of America,1984-11-15T00:00:00,CHL,Elan Chalon-Sur-Saone,ok
P014177,014177,matt-ryan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matt-ryan/profile/014177/,MATT,RYAN,198,Forward,United States of America,1997-04-17T00:00:00,DUB,Dubai Basketball,ok
000000,000000,nunzio-sabbatino,none,,,,,,,,,,not_found (http_404)
P008856,008856,donatas-sabeckis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/donatas-sabeckis/profile/008856/,DONATAS,SABECKIS,198,Guard,Lithuania,1992-12-30T00:00:00,ZAL,Zalgiris Kaunas,ok
P004485,004485,domantas-sabonis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/domantas-sabonis/profile/004485/,DOMANTAS,SABONIS,208,Forward,Lithuania,1996-05-03T00:00:00,MAL,Unicaja Malaga,ok
P004380,004380,brian-sacchetti,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/brian-sacchetti/profile/004380/,BRIAN,SACCHETTI,200,Forward,Italy,1986-05-04T00:00:00,SAS,Dinamo Banco di Sardegna Sassari,ok
PBGO,BGO,victor-sada,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/victor-sada/profile/BGO/,VICTOR,SADA,0,,Spain,1984-03-08T00:00:00,BAR,FC Barcelona,ok
P001839,001839,elio-sadiku,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/elio-sadiku/profile/001839/,ELIO,SADIKU,187,Guard,France,1991-04-18T00:00:00,ORL,Entente Orleanaise,ok
P007679,007679,dori-sahar,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dori-sahar/profile/007679/,DORI,SAHAR,195,Forward,Israel,2001-01-08T00:00:00,TEL,Maccabi Playtika Tel Aviv,ok
P005519,005519,martynas-sajus,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/martynas-sajus/profile/005519/,MARTYNAS,SAJUS,208,Center,Lithuania,1996-02-22T00:00:00,ZAL,Zalgiris Kaunas,ok
P008854,008854,evangelos-sakellariou,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/evangelos-sakellariou/profile/008854/,EVANGELOS,SAKELLARIOU,191,Guard,Greece,1989-08-04T00:00:00,PAN,Panathinaikos OPAP Athens,ok
P010545,010545,neal-sako,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/neal-sako/profile/010545/,NEAL,SAKO,210,Center,France,1998-08-13T00:00:00,PAM,Valencia Basket,ok
PJAB,JAB,dusan-sakota,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dusan-sakota/profile/JAB/,DUSAN,SAKOTA,210,Forward,Greece,1986-04-22T00:00:00,PAN,Panathinaikos Athens,ok
PANY,ANY,dainius-salenga,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dainius-salenga/profile/ANY/,DAINIUS,SALENGA,197,Forward,Lithuania,1977-04-15T00:00:00,NIK,Budivelnik Kiev,ok
P003712,003712,djoko-salic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/djoko-salic/profile/003712/,DOKO,SALIC,210,Center,Serbia,1995-09-18T00:00:00,PAR,Partizan NIS Belgrade,ok
P002820,002820,sasu-salin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sasu-salin/profile/002820/,SASU,SALIN,190,Guard,Finland,1991-06-11T00:00:00,MAL,Unicaja Malaga,ok
PTEU,TEU,marc-salyers,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marc-salyers/profile/TEU/,MARC,SALYERS,206,Forward,United States of America,1979-02-28T00:00:00,ROA,Chorale Roanne,ok
P007579,007579,luka-samanic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luka-samanic/profile/007579/,LUKA,SAMANIC,208,Center,Croatia,2000-01-09T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
PAZW,AZW,predrag-samardziski,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/predrag-samardziski/profile/AZW/,PREDRAG,SAMARDZISKI,211,Center,North Macedonia,1986-04-11T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P007550,007550,ziga-samar,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ziga-samar/profile/007550/,ZIGA,SAMAR,197,Guard,Slovenia,2001-01-26T00:00:00,BER,ALBA Berlin,ok
P001998,001998,cheick-samb,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/cheick-samb/profile/001998/,CHEICK,SAMB,216,Center,Senegal,1984-10-20T00:00:00,MAD,Real Madrid,ok
PLEZ,LEZ,mamadou-samb,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mamadou-samb/profile/LEZ/,MAMADOU,SAMB,208,Center,Spain,1989-12-31T00:00:00,BIL,Gescrap Bilbao Basket,ok
P002825,002825,omar-samhan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/omar-samhan/profile/002825/,OMAR,SAMHAN,211,Center,United States of America,1986-11-03T00:00:00,ZAL,Zalgiris Kaunas,ok
PLNY,LNY,victor-samnick,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/victor-samnick/profile/LNY/,VICTOR,SAMNICK,203,Forward,France,1979-10-10T00:00:00,NAN,SLUC Nancy,ok
P011442,011442,alexandros-samontourov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/alexandros-samontourov/profile/011442/,ALEXANDROS,SAMODUROV,210,Forward,Greece,2005-04-20T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
PKVK,KVK,petr-samoylenko,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/petr-samoylenko/profile/KVK/,PETR,SAMOYLENKO,186,Guard,Russian Federation,1977-02-07T00:00:00,UNK,Unics Kazan,ok
P005269,005269,samardo-samuels,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/samardo-samuels/profile/005269/,SAMARDO,SAMUELS,206,Center,Jamaica,1989-01-09T00:00:00,BAR,FC Barcelona Lassa,ok
P008177,008177,ekrem-sancakli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ekrem-sancakli/profile/008177/,EKREM,SANCAKLI,194,Guard,Serbia,2001-04-26T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P001937,001937,jerome-sanchez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jerome-sanchez/profile/001937/,JEROME,SANCHEZ,196,Forward,France,1990-03-02T00:00:00,ASV,Asvel Basket,ok
PAZU,AZU,pepe-sanchez,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/pepe-sanchez/profile/AZU/,PEPE,SANCHEZ,192,Guard,Argentina,1977-05-08T00:00:00,MAD,Real Madrid,ok
PLTZ,LTZ,melvin-sanders,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/melvin-sanders/profile/LTZ/,MELVIN,SANDERS,195,Forward,United States of America,1981-03-01T00:00:00,MAL,Unicaja,ok
P005001,005001,rakim-sanders,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rakim-sanders/profile/005001/,RAKIM,SANDERS,196,Forward,United States of America,1989-07-08T00:00:00,BAR,FC Barcelona Lassa,ok
P000518,000518,fernando-san-emeterio,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/fernando-san-emeterio/profile/000518/,FERNANDO,SAN EMETERIO,0,,Spain,1984-01-01T00:00:00,PAM,Valencia Basket,ok
PJJN,JJN,yohann-sangare,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yohann-sangare/profile/JJN/,YOHANN,SANGARE,195,Guard,France,1983-04-05T00:00:00,MIL,AJ Milano,ok
P004164,004164,viktor-sanikidze,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/viktor-sanikidze/profile/004164/,VIKTOR,SANIKIDZE,203,Forward,Georgia,1986-04-01T00:00:00,UNK,Unics Kazan,ok
P003097,003097,mehmet-sanli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mehmet-sanli/profile/003097/,MEHMET,SANLI,204,Forward,Turkiye,1995-06-06T00:00:00,ULK,Fenerbahce Ulker Istanbul,ok
P002968,002968,sertac-sanli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sertac-sanli/profile/002968/,SERTAC,SANLI,212,Center,Turkiye,1991-08-05T00:00:00,DUB,Dubai Basketball,ok
P001197,001197,jorge-santana,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jorge-santana/profile/001197/,JORGE,SANTANA,191,Forward,Spain,1990-01-09T00:00:00,MAD,Real Madrid,ok
PKML,KML,daniel-santiago,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/daniel-santiago/profile/KML/,DANIEL,SANTIAGO,216,Center,Puerto Rico,1976-06-24T00:00:00,CHA,Spirou Charleroi,ok
P013289,013289,marcio-santos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marcio-santos/profile/013289/,MARCIO,SANTOS,204,Center,Brazil,2002-11-02T00:00:00,TEL,Maccabi Rapyd Tel Aviv,ok
P010657,010657,rafa-santos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rafa-santos/profile/010657/,RAFA,SANTOS,187,,Spain,2003-12-11T00:00:00,MAL,Unicaja Malaga,ok
P007869,007869,howard-sant-roos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/howard-sant-roos/profile/007869/,HOWARD,SANT-ROOS,201,Guard,Cuba,1991-02-13T00:00:00,PAN,Panathinaikos OPAP Athens,ok
P002392,002392,jorge-sanz,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jorge-sanz/profile/002392/,JORGE,SANZ,187,Guard,Spain,1993-01-04T00:00:00,MAD,Real Madrid,ok
P000919,000919,mirza-sarajlija,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mirza-sarajlija/profile/000919/,MIRZA,SARAJLIJA,183,Guard,Slovenia,1991-03-01T00:00:00,LJU,Union Olimpija,ok
P002013,002013,vytautas-sarakauskas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vytautas-sarakauskas/profile/002013/,VYTAUTAS,SARAKAUSKAS,205,Center,Lithuania,1982-02-08T00:00:00,KLA,Neptunas Klaipeda,ok
P010327,010327,nikola-saranovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nikola-saranovic/profile/010327/,NIKOLA,SARANOVIC,201,Forward,Serbia,2003-08-20T00:00:00,RED,Crvena Zvezda mts Belgrade,ok
P010182,010182,titas-sargiunas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/titas-sargiunas/profile/010182/,TITAS,SARGIUNAS,190,Guard,Lithuania,2003-03-26T00:00:00,ZAL,Zalgiris Kaunas,ok
P003112,003112,dario-saric,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dario-saric/profile/003112/,DARIO,SARIC,207,Forward,Croatia,1994-04-08T00:00:00,IST,Anadolu Efes Istanbul,ok
P011666,011666,dame-sarr,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dame-sarr/profile/011666/,DAME,SARR,198,Guard,Italy,2006-06-04T00:00:00,BAR,FC Barcelona,ok
P002936,002936,joan-sastre,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/joan-sastre/profile/002936/,JOAN,SASTRE,201,Guard,Spain,1991-12-10T00:00:00,PAM,Valencia Basket,ok
P002939,002939,tomas-satoransky,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tomas-satoransky/profile/002939/,TOMAS,SATORANSKY,201,Guard,Czech Republic,1991-10-30T00:00:00,BAR,FC Barcelona,ok
PLMO,LMO,romain-sato,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/romain-sato/profile/LMO/,ROMAIN,SATO,195,Forward,Central African Republic,1981-03-02T00:00:00,PAM,Valencia Basket,ok
PKOD,KOD,dusko-savanovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dusko-savanovic/profile/KOD/,DUSKO,SAVANOVIC,0,Forward,Serbia,1983-09-05T00:00:00,MUN,FC Bayern Munich,ok
PJPF,JPF,oguz-savas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/oguz-savas/profile/JPF/,OGUZ,SAVAS,213,Center,Turkiye,1987-07-13T00:00:00,DAR,Darussafaka Tekfen Istanbul,ok
P004946,004946,ivan-savelyev,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ivan-savelyev/profile/004946/,IVAN,SAVELYEV,190,Guard,Russian Federation,1987-07-14T00:00:00,NOV,Nizhny Novgorod,ok
P010784,010784,pavel-savkov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/pavel-savkov/profile/010784/,PAVEL,SAVKOV,202,Forward,Russian Federation,2002-04-13T00:00:00,BAS,Baskonia Vitoria-Gasteiz,ok
PJMR,JMR,boris-savovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/boris-savovic/profile/JMR/,BORIS,SAVOVIC,206,Forward,Serbia,1987-06-18T00:00:00,MUN,FC Bayern Munich,ok
PALR,ALR,aleksey-savrasenko,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aleksey-savrasenko/profile/ALR/,ALEKSEY,SAVRASENKO,215,Center,Russian Federation,1979-02-28T00:00:00,UNK,Unics Kazan,ok
P006693,006693,yigitcan-saybir,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yigitcan-saybir/profile/006693/,YIGITCAN,SAYBIR,203,Forward,Turkiye,1999-02-27T00:00:00,IST,Anadolu Efes Istanbul,ok
P000540,000540,marko-scekic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-scekic/profile/000540/,MARKO,SCEKIC,207,Forward,Serbia,1981-05-23T00:00:00,CTU,Mapooro Cantu,ok
PBGQ,BGQ,heiko-schaffartzik,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/heiko-schaffartzik/profile/BGQ/,HEIKO,SCHAFFARTZIK,181,Guard,Germany,1984-01-03T00:00:00,LMG,Limoges CSP,ok
PTET,TET,luke-schenscher,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luke-schenscher/profile/TET/,LUKE,SCHENSCHER,216,Center,Australia,1981-12-31T00:00:00,BAM,Brose Baskets,ok
P000357,000357,blake-schilb,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/blake-schilb/profile/000357/,BLAKE,SCHILB,201,Forward,United States of America,1983-12-23T00:00:00,GAL,Galatasaray Odeabank Istanbul,ok
P008823,008823,gavin-schilling,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gavin-schilling/profile/008823/,GAVIN,SCHILLING,206,Forward,Germany,1995-11-10T00:00:00,MUN,FC Bayern Munich,ok
P001468,001468,daniel-schmidt,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/daniel-schmidt/profile/001468/,DANIEL,SCHMIDT,186,Guard,Germany,1990-08-16T00:00:00,BAM,Brose Baskets Bamberg,ok
P006251,006251,tim-schneider,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tim-schneider/profile/006251/,TIM,SCHNEIDER,208,Forward,Germany,1997-09-01T00:00:00,BER,ALBA Berlin,ok
P013372,013372,admiral-schofield,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/admiral-schofield/profile/013372/,ADMIRAL,SCHOFIELD,193,Forward,United States of America,1997-03-30T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
PJXX,JXX,sofoklis-schortsanitis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sofoklis-schortsanitis/profile/JXX/,SOFOKLIS,SCHORTSANITIS,206,Center,Greece,1985-06-22T00:00:00,RED,Crvena Zvezda Telekom Belgrade,ok
P011234,011234,rikus-schulte,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rikus-schulte/profile/011234/,RIKUS,SCHULTE,206,Forward,Germany,2004-06-01T00:00:00,BER,ALBA Berlin,ok
PAQX,AQX,sven-schultze,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sven-schultze/profile/AQX/,SVEN,SCHULTZE,208,Forward,Germany,1978-07-11T00:00:00,BER,Alba Berlin,ok
P003424,003424,jonathan-schyer,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jonathan-schyer/profile/003424/,JONATHAN,SCHEYER,196,Guard,Israel,1987-08-24T00:00:00,TEL,Maccabi Electra Tel Aviv,ok
PKFH,KFH,laurent-sciarra,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/laurent-sciarra/profile/KFH/,LAURENT,SCIARRA,192,Guard,France,1973-08-08T00:00:00,ORL,Entente Orleanaise,ok
PAJG,AJG,luis-scola,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luis-scola/profile/AJG/,LUIS,SCOLA,206,Forward,Spain,1980-04-30T00:00:00,MIL,AX Armani Exchange Milan,ok
P012729,012729,mike-scott,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mike-scott/profile/012729/,MIKE,SCOTT,203,Forward,United States of America,1988-07-16T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P007230,007230,tadas-sedekerskis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/tadas-sedekerskis/profile/007230/,TADAS,SEDEKERSKIS,206,Forward,Lithuania,1998-01-17T00:00:00,BAS,Kosner Baskonia Vitoria-Gasteiz,ok
P004862,004862,dj-seeley,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dj-seeley/profile/004862/,DENNIS,SEELEY,193,Guard,United States of America,1989-11-28T00:00:00,MUN,FC Bayern Munich,ok
PBIX,BIX,thabo-sefolosha,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/thabo-sefolosha/profile/BIX/,THABO,SEFOLOSHA,199,Forward,Switzerland,1984-05-02T00:00:00,ULK,Fenerbahce Ulker,ok
P004161,004161,itay-segev,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/itay-segev/profile/004161/,ITAY,SEGEV,204,Center,Israel,1995-06-15T00:00:00,HTA,Hapoel IBI Tel Aviv,ok
P000532,000532,sead-sehovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sead-sehovic/profile/000532/,SEAD,SEHOVIC,196,Forward,Montenegro,1989-08-22T00:00:00,BUD,Buducnost VOLI Pogdorica,ok
P000202,000202,suad-sehovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/suad-sehovic/profile/000202/,SUAD,SEHOVIC,0,Forward,Montenegro,1987-02-19T00:00:00,BUD,Buducnost VOLI Pogdorica,ok
PKNO,KNO,renaldas-seibutis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/renaldas-seibutis/profile/KNO/,RENALDAS,SEIBUTIS,0,,Lithuania,1985-07-23T00:00:00,ZAL,Zalgiris Kaunas,ok
P001171,001171,andreas-seiferth,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/andreas-seiferth/profile/001171/,ANDREAS,SEIFERTH,209,Center,Germany,1989-06-23T00:00:00,MUN,FC Bayern Munich,ok
P005756,005756,martin-seiferth,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/martin-seiferth/profile/005756/,MARTIN,SEIFERTH,208,Center,Germany,1990-09-18T00:00:00,BER,ALBA Berlin,ok
PAFB,AFB,blagota-sekulic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/blagota-sekulic/profile/AFB/,BLAGOTA,SEKULIC,210,Center,Montenegro,1982-03-14T00:00:00,ULK,Fenerbahce Ulker Istanbul,ok
P014088,014088,zachary-seljaas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/zachary-seljaas/profile/014088/,ZACHARY,SELJAAS,200,Center,United States of America,1997-07-11T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P005681,005681,wesley-sena,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/wesley-sena/profile/005681/,WESLEY,SENA,208,Center,Brazil,1996-05-02T00:00:00,BAR,FC Barcelona Lassa,ok
PBTO,BTO,soner-senturk,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/soner-senturk/profile/BTO/,SONER,SENTURK,192,Guard,Turkiye,1986-08-07T00:00:00,KSK,Pinar Karsiyaka,ok
P001948,001948,kevin-seraphin,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kevin-seraphin/profile/001948/,KEVIN,SERAPHIN,208,Center,France,1989-12-07T00:00:00,BAR,FC Barcelona Lassa,ok
PBAO,BAO,simonas-serapinas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/simonas-serapinas/profile/BAO/,SIMONAS,SERAPINAS,0,Forward,Lithuania,1982-02-24T00:00:00,ARI,Aris TT Bank,ok
P001901,001901,miki-servera,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/miki-servera/profile/001901/,MIKI,SERVERA,198,Guard,Spain,1992-07-14T00:00:00,MAL,Unicaja,ok
PLGS,LGS,ansu-sesay,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ansu-sesay/profile/LGS/,ANSU,SESAY,203,Forward,United States of America,1976-07-29T00:00:00,BER,Alba Berlin,ok
